welfare_id,welfare_service_name,welfare_dept_name,welfare_target_detail,welfare_crit,welfare_service_content,welfare_howto,welfare_contact,welfare_phone,welfare_site_name,welfare_site_link,welfare_purpose,welfare_family,welfare_target,welfare_life
WLF00000864,희귀질환자 의료비지원사업,질병관리청 희귀질환관리과,"희귀질환자 산정특례 등록자에 한하여 신청 및 지원이 가능합니다.
요양급여 비용 중 본인부담금은 환자가구와 부양의무자가구의 소득재산 기준을 만족하는 건강보험가입자에 대하여 아래와 같은 경우에 지원합니다. 

진료비: 희귀질환자 의료비지원사업 대상 질환(1,147개 질환) 및 그 합병증으로 인한 진료를 받을 경우
보조기기 구입비: 장애인 등록법에 등록된 자로서 대상질환(93개)에 대해담당 의사의 진단서 또는 처방전을 발급받아 구입하는 경우
인공호흡기 및 기침유발기 대여료: 대상 질환(103개)에 대해국민건강보험공단에서 인공호흡기 대여료를 지원받는 경우

간병비는 대상 질환(97개)에 대해다음과 같은 경우 지원합니다. 

환자 가구와 부양의무자 가구의 소득 및 재산 기준을 만족하는 건강보험 가입자 또는 의료급여 수급권자 및 차상위 본인부담 경감대상자인 경우
지체 또는 뇌병변 '장애의 정도가 심한 장애인' 중 장애정도가 별도의 의학적 기준을 충족하는 자※ 지체장애끼리 합산장애 외의 종합장애를 인정하지 않으며, 지체장애 1급 또는 뇌병변장애 1급 해당자 준하는 기준

특수식이 구입비는 대상 질환(28개)에 대해특수 조제분유및 저단백 햇반을 구입할 때 다음과 같은 대상자에게 지원합니다. 

만 19세 이상 해당 질환 대상자인 경우※ 만 19세 미만 생일이 속한 달까지는 선천성 대사 이상 및 환아관리 사업에서 지원 신청 가능
환자 가구와 부양의무자 가구의 소득재산 기준을 만족하는 건강보험 가입자 또는 의료급여 수급권자 및 차상위 본인부담 경감대상자인 경우


지원 제외 대상 

외국 국적자(외국인 특례자는 지원대상자임)
국적을 상실하거나 국외에 이주한 자
아래와 같이 다른 사업의 지원을 받는 환자 

국민건강보험 또는 의료급여 본인부담금의 부과가 제외된 무료치료 환자
민간단체 등으로부터 정기적인 의료비 지원을 받고 있는 자(정부지원금액과 차액이 발생하는 경우 관련 증빙자료를 제출하면 차액만큼 지원)
기타 다른 법령에 의하여 의료비 등을 지원 받고 있는 자(차액이 발생하는 경우에는 차액만큼 지원)","



건강보험 가입자 중에서 다음과 같은 경우에 지원합니다. 

환자 가구와 부양의무자 가구의 소득재산수준을 조사 평가한 후 지침에서 정한 기준에 합당한 경우
단, 질환 별 본인부담 의료비 수준의 차이를 감안하여 지원대상자 선정을 위한 소득재산 기준을 차등 적용함

의료급여 수급권자 및 차상위 건강보험 가입자는 다음과 같은 경우에 지원합니다. 

의료급여 수급권자는 수급자증, 차상위 본인부담 경감대상자는 건강보험증(특정기호 C, E, F) 확인이 가능한 경우
관할 부서에서 소득재산 조사 및 평가를 이미 거쳤으므로 별도의 소득재산 조사 및 평가를 거치지 않음

소득재산 조사 및 평가의 일반원칙을 적용합니다. 

환자와 부양의무자 가구 기준과 소득재산 기준 중 이 지침에서 정하지 않은 사항은 '2022년도 국민기초생활보장사업 안내'를 따름


","요양급여비용은 대상자에게 요양급여비용 중 본인부담금(진료비, 보조기기 구입비, 인공호흡기 및 기침유발기 대여료)을 감면해드립니다.
간병비는 대상자에게 월 30만원을 지원합니다.
특수식이구입비는 대상자에게 특수조제 분유(연간 360만원 이내), 저단백햇반(연간 168만원 이내) 구입비를현금으로 지원합니다.","거주지 읍/면/동 주민센터, 시군구 보건소에서 ‘서비스 신청’",희귀질환헬프라인,043-719-8778,희귀질환헬프라인,https://helpline.kdca.go.kr,9,12,5,6
WLF00000867,방과후학교자유수강권,교육부 방과후돌봄정책과,"저소득층의 초등학생, 중학생, 고등학생 자녀를 지원합니다.","


우선지원 대상자, 소득에 따른 지원, 학교장의 추천을 받은 자, 기타의 순으로 지원합니다.

1순위: 기초생활수급자(생계의료주거교육급여), 한부모가정, 법정 차상위대상자
2순위: (1순위) 우선지원대상자 제외, 기준 중위소득 100% 범위 내에서 시도교육청의 예산 범위 내에서 지원 대상자 선정
* 시도교육청 운영 계획 등에 따라 지원 중위소득 기준 조정 가능(단 2018년 지원 기준 이상)
3순위: 학교장 추천자, 증빙이 곤란한 경제적 어려움으로 교육비 지원이 필요한 경우 담임교사가 추천
기타: 법무부 장관이 추천하는 난민 인정자 또는 그 자녀 등






","방과후 학교 프로그램 등을 수강한 경우, 1인당 연간 60만원 내외로 지원합니다.
방과후학교 프로그램을 수강하지 않는 경우는 지원하지 않습니다.
지원액을 초등돌봄교실 및 방과후 보육료, 토요프로그램에 활용할 수 있습니다.","거주지 읍/면/동 주민센터, 사회보장통합관리망 또는 시군구청 에서 ‘서비스 신청’",교육비 원클릭 신청 시스템 상담센터,1544-9654,교육비 원클릭 신청 시스템 상담센터,https://oneclick.moe.go.kr,9,12,5,6
WLF00000034,난임부부시술비지원,보건복지부 출산정책과,"법적 혼인상태에 있거나, 신청일 기준 1년 이상 사실상 혼인관계를 유지하였다고 관할 보건소로부터 확인된 난임부부(매 회차시마다 지원신청 접수일 기준)를 지원합니다.
2019년 7월부터 연령제한은 폐지되었습니다.
* 다만, 지원결정서 발급 후 시작한 시술이 건강보험 적용이 불가한 경우는 정부지원이 불가합니다.
부부 중 한 명은 대한민국 국적이어야 하며, 나머지 한 명이 외국 국적이면 모두 건강보험 가입자일 경우 지원합니다.","


소득기준은 기준중위소득 180% 이하, 기초생활보장수급자(생계, 의료, 주거, 교육) 및 차상위계층이 해당됩니다.
법적 혼인상태에 있거나, 신청일 기준 1년 이상 사실상 혼인관계를 유지하였다고 관할 보건소로부터 확인된 난임부부로서, 이때에도 건강보험 적용이 불가능한 경우는 지원이 불가합니다.




","체외수정(신선배아, 동결배아), 인공수정 중 일부 본인부담금, 비급여 및 100%전액본인부담금을 지원합니다.

신선배아 최대 7회, 동결배아 최대 5회, 인공수정 최대 5회까지 지원받을 수 있습니다.
지원금액은 신선배아(1~4회 최대 110만원, 5~7회 최대 90만원), 동결배아(1~3회 최대 50만원, 4~5회 최대 40만원), 인공수정(1~3회 최대 30만원, 4~5회 최대 20만원)을 지원하며 45세 이상자는 확대차수금액 적용합니다.
비급여지원 항목은 착상유도제, 유산방지제, 배아동결보관 비용이 포함됩니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보건복지부,129,보건복지부,http://www.mohw.go.kr,9,12,5,6
WLF00000035,개발제한구역 거주민 생활비용보조사업,국토교통부 녹색도시과,"다음에 해당하는 사람으로서 해당 가구의 월평균 소득금액이 통계청장이 공표한 전년도 통계자료를 기준으로 도시지역 가구당 월평균 소득 이하인 세대의 세대주에게 지원합니다. 
 
지정당시거주자 
지정당시거주자의 자녀 또는 배우자로서 출생 또는 혼인 이후 그와 함께 개발제한구역에서 계속하여 거주한 사람(지정당시거주자인 세대주가 사망한 경우에 한정) 
자녀 또는 배우자가 생업을 목적으로 3년 이하의 기간 동안 개발제한구역 밖에 거주한 경우 또는 학업을 목적으로 개발제한구역 밖에 거주한 경우에는 개발제한구역에서 계속하여 거주한 자"," 
 
 
 
개발제한구역 지정당시거주 가구 중 통계청이 발표한 전년도 도시지역 가구당 월평균 소득액* 이하인 세대인 경우에 선정합니다. * 2020. 1. 1～2020. 12. 31 기간 중 사용한 생활비용 보조는 전년도(2019년) 통계청 발표 자료(4,889,781원) 기준 
 
","학자금, 전기료, 건강보험료, 정보통신비, 의료비, 상하수도비 등 생활비용에 대해 세대당 일 년에 1회 60만원 한도로 지원합니다.
19년에 사용한 학자금, 전기료, 건강보험료 등 생활비용을 20년 개발제한구역 주민지원사업 예산으로 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",국토교통부,1599-0001,국토교통부,http://www.molit.go.kr/happyhouse,9,12,5,6
WLF00000036,비주택 주거급여수급자 주거상향지원,국토교통부,공공임대주택 입주자격을 갖춘 비주택거주자에게 해당 서비스를 지원합니다.,"
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","주택물색도우미, 이사도우미 등의 지원서비스를 운영합니다

지원대상에게 직접 지급되는 현금은 없는 서비스이므로 참고해주시기 바랍니다.","거주지 읍/면/동 주민센터, 전국 광역지자체에서 ‘서비스 신청’",국토교통부,1599-0001,국토교통부,http://www.molit.go.kr/happyhouse,9,12,5,6
WLF00000037,시간제보육,보건복지부 보육사업기획과,"어린이집, 유치원 등을 이용하지 않고 양육수당을 수급 중인 아동(6개월 이상 36개월 미만의 영아)에게 지원합니다.","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","지원 내용은 다음과 같습니다.

시간제보육료 4,000원 중부모 자부담 1,000원(정부지원 3,000원)","거주지 읍/면/동 주민센터, 시간제보육제공기관에서 ‘서비스 신청’",시간제보육 상담,1661-9361,시간제보육 상담,임신육아종합포털 아이사랑 www.childcare.go.kr,9,12,5,6
WLF00000038,독립유공자 제수비 지급,국가보훈처 선양정책과,"독립유공자 유족으로 등록된 수권유족(권한을 부여받도록 특별히 지정한 유족)에게 지급합니다.
제사주관자가 따로 있는 경우에는 유족 간의 협의(수권자 포함)를 거친 후 제사 주관자에게 지급합니다.
단, 국적상실자는 지급 대상에서제외됩니다.","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","제수비는 연 1회, 30만원을 지급합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",국가보훈처 선양정책과,044-202-5513,국가보훈처 선양정책과,,9,12,5,6
WLF00000041,어선원 및 어선 재해보상보험,해양수산부 소득복지과,"어선원이나 어선 소유자의 재해보상보험료를 지원하나원양어선, 수산물 운송선은 제외됩니다.
어선원보험의 경우 3톤 이상은 당연가입 대상이며 가족승선어선, 내수면어선, 어장관리선은 당연가입 제외됩니다.","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","어선원 및 어선재해보상보험에 강비하는 어업인에게 보험료를 톤급별로 차등 지원합니다.




(어선원보험) 순보험료 10톤 미만 70%, 30톤 미만 60%, 50톤 미만 30%, 100톤 미만 20%, 부가보험료 75%
(어선보험) 순보험료 10톤 미만 70%, 20톤 미만 60%, 부가보험료 75%","거주지 읍/면/동 주민센터, 해양수산부(어업재해보상보험 심사위원회)에서 ‘서비스 신청’",어선원 및 어선재해보상보험 문의전화,1588-4119,어선원 및 어선재해보상보험 문의전화,,9,12,5,6
WLF00000044,생활안정자금(융자),고용노동부 퇴직연금복지과,"의료비혼례비장례비 부모 요양비자녀 학자금자녀양육비 대상자는 다음과 같습니다.

융자 신청일 현재 소속 사업장에 3개월 이상 근로 중인 자
※ 일용근로자는 신청일 이전 3개월 이내 고용보험 근로 내용 확인신고서에 따른 근로일수가 45일 이상인 경우에 지원
월평균 소득이 3인가구 기준 중위소득2/3 (21년 266만원) 이하인 근로자
* 단, 비정규직 근로자는 소득요건 미적용


임금감소생계비 대상자는 다음과 같습니다.

신청일 현재 소속사업장에 6개월 이상 근로중인 자
소속 사업장의 경영상 이유에 의한 조치로 3개월 이상 소득이 감소하고, 신청일 이전 3개월 간의 월 평균소득이 30%이상 감소한 자
융자신청일 이전 3개월간의 월 평균소득이 3인가구 기준 중위소득이 3분의2에 해당하는 금액의 70%(21년 186만원) 이하인 근로자


소액생계비는 대상자는 다음과 같습니다.

신청일 현재 소속 사업장에 3개월 이상 근로 중인 자
※ 건설일용근로자는 신청일 이전 180일 이내 고용보험법 시행규칙 별지 제7호서식의 고용보험 근로내용 확인신고서에 따른 근로일수가 45일 이상인 경우에 지원
개인사정, 계절사업 등의 이유로 월소득이 직전달에 비해 30% 이상 감소한 자
임금이 감소한 융자 대상 월 소득이 3인가구 기준 중위소득의 3분의2에 해당하는 금액의 70%(21년 186만원) 이하인 근로자","


항목별 배점기준에 따른 종합점수를 산정하여 높은 순으로 선발합니다.

항목 : 융자종류, 월평균소득, 가계종합소득, 사업장 규모, 업종
소액생계비 : 감소된 후 월소득이 낮은 근로자, 소득 감소비율이 큰 근로자 순으로 우선 선발






","의료비, 부모요양비, 장례비, 혼례비, 자녀학자금, 임금감소생계비, 소액생계비 등 장기 저리 융자를 받을 수 있습니다.
융자 한도는 다음과 같습니다.

혼례비: 1,250만원
의료비, 장례비: 1,000만원
부모요양비: 1,000만원(*(조)부모 1인당 연500만원)
자녀학자금: 1,000만원(*1자녀 당 연 500만원)
자녀양육비: 1,000만원(*1자녀 당 연 500만원)
소액생계비: 200만원
임금감소생계비: 1,000만원(*감소임금 내)


2종류 이상의 융자를 신청할 경우 1인당 2,000만원이 한도입니다.
융자기간 및 상환방법은 다음과 같습니다.

융자금리 1.5%, 1년거치 3년/4년 균등분할상환(단, 소액생계비 1년거치 1년 균등분할상환)


근로자 신용보증 지원제도를 이용하여 보증합니다.
※ 단, 신용보증료 연 0.9%는 별도부담","거주지 읍/면/동 주민센터, 근로복지공단에서 ‘서비스 신청’",근로복지넷,,근로복지넷,http://www.workdream.net,9,12,5,6
WLF00000046,공공(임대)주택신재생에너지지원(구 보금자리주택신재생보급),산업통상자원부,"공공(임대)주택인 경우에 지원합니다.
* 「공공주택 특별법」제2조제1호 가목의 주택으로, 「공공주택 특별법 시행령」 제2조 제1항 제1호와 제2호에 따른 임대조건으로 임대하는 주택","


한국토지주택공사 및지방 공기업별 사업계획서를 접수,검토후 지원 여부를 결정하여 통보합니다.




","태양광, 태양열, 지열, 연료전지, 소형풍력 등 신재생 에너지 설비 설치비용 일부를 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",에너지관리공단 신재생에너지 통합콜센터,1855-3020,에너지관리공단 신재생에너지 통합콜센터,http://greenhome.kemco.or.kr,9,12,5,6
WLF00000047,고혈압·당뇨병 등록관리사업,,"지원대상 및 선정기준


필수대상인 만 65세 이상 고혈압, 당뇨 환자에게 의료비를 지원하고, 교육 및 알림 상담 서비스를 지원합니다.
권고대상인 만 30세 이상 고혈압당뇨 환자에게 교육 및 알림 상담 서비스를 지원합니다.
본 사업은 지역특화 사업으로써 아래의 지역에서만 시행합니다.

사업지역: 서울(성동구), 광주(광산구), 울산(중구), 세종(세종시), 경기(광명시, 남양주시, 안산시, 부천시, 하남시), 강원(동해시, 홍천군), 전북(진안군), 전남(목포시, 여수시, 장성군), 경북(경주시, 포항시), 경남(사천시), 제주(제주시)","



필수대상인 만 65세 이상 고혈압, 당뇨 환자에게 의료비를 지원하고, 교육 및 알림 상담 서비스를 지원합니다.
권고대상인 만 30세 이상 고혈압당뇨 환자에게 교육 및 알림 상담 서비스를 지원합니다.
본 사업은 지역특화 사업으로써 아래의 지역에서만 시행합니다.

사업지역: 서울(성동구), 광주(광산구), 울산(중구), 세종(세종시), 경기(광명시, 남양주시, 안산시, 부천시, 하남시), 강원(동해시, 홍천군), 전북(진안군), 전남(목포시, 여수시, 장성군), 경북(경주시, 포항시), 경남(사천시), 제주(제주시)






","교육 및 알림 상담 서비스는 공통적으로 제공합니다.
본인부담금월 3,500원(진료비 1,500원, 약제비 질병당 2,000원)을 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
WLF00000052,인문100년장학금,교육부 대학재정장학과,국내 4년제 대학의 인문사회계열 학과(부) 우수 학생을 지원합니다.," 
 
 
 
소득수준이 낮을수록 가점을 부여하고, 학업성적 및 학생역량을 고려하여 대학 자체에서 선발을 진행합니다. 
전공 탐색유형은 대학 1학년 재학생, 전공 확립 유형은 대학 3학년 재학생 중 선발합니다. * (학생)재단 홈페이지에 사전 신청, (대학)관리자 포털에 신청 (재단)대학별 인원 배정 (학생)최종신청(대학에 필수서류 제출),(대학)장학생 선발(자체선발기준 적용) 
 
","전공탐색유형과 전공확립유형 모두 지원금액은 다음과 같습니다. 
 
I 유형: 등록금(전액), 생활비 학기당 200만 원, II 유형: 등록금(전액) ※ 기초생활보장 수급자는 유형에 상관없이 생활비 학기당 200만 원 추가 지원 
 
전공탐색유형은 대학교 인문사회계열 학과(부) 1학년 재학생을 대상으로 하며, 지원기간은 대학 재학 중 최대 4년(정규학기 내 최대 8학기)입니다. 
전공확립유형은 대학교 인문사회계열 학과(부) 3학년 재학생을 대상으로 하며, 지원기간은 대학 재학 중 최대 2년(정규학기 내 최대 4학기)입니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",한국장학재단 상담센터,1599-2290,한국장학재단 상담센터,http://www.kosaf.go.kr/,9,12,5,6
WLF00000057,공공주택공급(공공분양 및 공공임대),국토교통부,"입주자모집공고일 현재 해당 주택건설지역(특별시광역시특별자치시특별자치도 또는 시군의 행정구역을 말함)에 거주하는 무주택세대구성원으로서 해당 세대의 소득 및 보유자산(토지, 건물 및 자동차)이 국토교통부장관이 정하는 기준 이하인 사람을 지원합니다.","


일반공급의 소득기준은 다음과 같습니다.

(전용면적 60㎡ 이하) 공공분양 및 분양전환공공임대주택 : 전년도 도시근로자 가구당 월평균소득 100% 이하
그 외 주택 : 소득기준 없음



일반공급의 자산기준은 다음과 같습니다.

분양전환공공임대주택 및 전용면적 60㎡ 이하 공공분양
자산(토지 및 건축물) : 국민건강보험 보험료 산정방법에서 정한 재산등급 25등급에 해당하는 재산금액의 상한과 하한을 산술평균한 금액 이하
자동차 : 3,500만원에 전년도 운송장비 소비자물가지수를 곱하여 산정한 금액 이하



특별공급의 소득기준은 다음과 같습니다.

생애최초 특별공급 : 전년도 도시근로자가구 평균소득 130% 이하
※ 70%를 월평균 소득 100% 이하에 우선 공급
신혼부부 특별공급 : 전년도 도시근로자가구 평균소득 130% 이하 (다만, 맞벌이부부는 140%)※70%를 월평균 소득 100% (맞벌이의 경우 120%) 이하에 우선 공급
노부모부양 특별공급 : 전년도 도시근로자가구 평균소득 120% 이하
다자녀 특별공급 : 전년도 도시근로자가구 평균소득 120% 이하
그 외 공급유형 : 소득기준 없음



특별공급의 자산기준은 다음과 같습니다.

신혼부부, 생애최초, 노부모부양, 다자녀가구 특별공급
자산(토지 및 건축물) : 국민건강보험 보험료 산정방법에서 정한 재산등급 25등급에 해당하는 재산금액의 상한과 하한을 산술평균한 금액 이하
자동차 : 3,500만원에 전년도 운송장비 소비자물가지수를 곱하여 산정한 금액 이하
그 외 공급유형 : 자산기준 없음







","1세대 1주택 기준으로 공공분양주택을 공급합니다.
1세대 1주택 기준으로 임대의무기간(5년, 10년)임대 후 분양전환되는 공공임대주택을 공급합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",경기도시공사,1588-0466,경기도시공사,www.gico.or.kr/,9,12,5,6
WLF00000058,소상공인지원(융자),중소벤처기업부 소상공인정책과,"소상공인을 지원합니다.
단, 아래의 업종을 운영하는 소상공인은 지원대상에서 제외합니다.

유흥 향락 업종
불건전 업종
기타 국민보건 및 건전문화에 반할 우려가 있다고 중소기업청장이 지정한 업종","


소상공인 보호 및 지원에 관한 법률에 따른 상시근로자 5인 미만인 소상공인을 지원합니다.
제조업, 건설업, 운송업, 광업의 경우, 상시근로자 10인 미만인 소상공인을 지원합니다.




","소상공인 경영안정자금을 업체당 7,000만원 한도(정책자금 기준금리 + 0.6%P, 5년 이내 상환, 2년 거치 포함)에서 대출할 수 있도록 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",씨티은행 고객 센터,1588-7000,씨티은행 고객 센터,,9,12,5,6
WLF00000059,희망복지지원단 통합사례관리사업,보건복지부 지역복지과,"통합사례관리를 통해 가난을 벗어나고자 하고, 자활을 도울 수 있는 가구를 대상으로 지원합니다.

생계의료주거교육급여 수급자 중 특히 신규 수급자, 생계의료주거교육급여 수급 탈락자 등


차상위 빈곤가구, 특히 긴급지원 대상가구 및 생계의료주거교육급여 수급 탈락가구 중 통합사례관리를 통해 빈곤을 예방할 수 있도록 도울 수 있는 가구
지자체 복지사각지대 조사를 통해 발굴된 위기가구* 중 통합사례관리가 필요한 가구
* 청중장년 1인가구, 돌봄위기가구, 저소득 한부모 및 청소년 한부모 가구, 휴폐업자, 실직자, 자살 고위험군 등","



통합사례관리 대상 가구를 다음과 같은 기준으로 선정합니다.

접수된 대상 가구는 욕구 및 위기도 조사결과를 토대로 사례회의를 통하여 대상자 선정 및 개입기간을 결정






","대상 가구의 자활, 자립을 위하여 공공서비스와 민간서비스를 제공하는 기관이 서비스 전반을 연계지원합니다.

공공서비스: 통합사례관리 대상을 발굴한 후 연계 가능한 공적 서비스를 연계
민간서비스: 대상가구의 욕구조사 결과에 따라 필요한 맞춤형 서비스를 제공하고 지역사회와 연계","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
WLF00000064,발달장애인 부모상담지원사업,보건복지부 장애인서비스과,"발달장애인(지적자폐성 장애인) 자녀의 부모 및 보호자를 지원합니다.

지적장애 또는 자폐성 장애를 부장애로 가진 경우도 포함
발달장애인 자녀의 부모 동시 지원 가능
발달장애인과 거주를 같이하면서 부모를 대신하여 발달장애인을 돌보는 보호자(2촌 이내)도 이용 가능


기타요건은 다음과 같습니다.

자녀가 영유아(만6세 미만)의 경우, 장애등록이 되어 있지 않더라도 발달장애(지적자폐성)가 의심된다는 발달재활서비스 의뢰서 또는 최근 6개월 이내 발행된 의사소견서(진단서)로 대체 가능
연령은 신청 일을 기준으로 판정하되 대상자로 선정된 후 사업기간 중 만6세 도래 시에는 만6세가 되는 달까지 지원
만6세 연령 도래 이후도 장애인 등록이 안 된 경우 읍면동에서 장애인 등록 유도


지원제외 대상자는 다음과 같습니다.

다른 법령(또는 국가 예산)에 따라 발달장애인 부모상담지원 사업과 유사한 서비스를 받고 있는 자
장애인복지법 제32조의 2(재외동포 및 외국의 장애인등록)에 따라 장애등록한 외국인(재외동포 포함)","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","대상자 1인당 12개월 간 지원을 기본으로 합니다.
대상자는 서비스 제공기관과 서비스 제공(이용) 계획 수립을 통해 이용 기간을 결정할 수 있습니다.
서비스 이용자에게 서비스 지원연장이 필요하다고 판단되는 경우 1회(최대 12개월)에 한하여 지원 연장 가능합니다.
지원 대상자로 선정되어 서비스를 제공 받은 후, 서비스가 종료된 자는 종료일로부터 2년간 서비스 재이용이 불가능합니다.
정당한 사유 없이 2개월 이상 연속 사용하지 않은 경우, 시·군·구청장은 대상자에게 사전 안내 후 중지 가능합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
WLF00000068,장애인고용시설장비 융자·지원,고용노동부,"장애인복지법 시행령에 따른 장애인 기준이나 국가유공자 등 예유 및 지원에 관한 법률 시행령에 따른 상이등급 기준에 해당하는 장애인을 고용하여 사업을 운영하고 있거나, 장애인을 고용하여 사업을 운영하고자 하는 사업주를 지원합니다.","


신청서 접수 후 지사별 (융자)심사위원회의 심사 또는 기술위원 검토를 통해 장애인고용계획의 타당성, 투자계획의 타당성 등을 심사하여 대상 사업주를 선정합니다.




","시설장비에 대한 융자를 지원합니다.

지원용도: 장애인고용관련 작업시설, 부대시설, 편의시설의 설치, 구입 및 수리 비용
지원한도: 사업주 당 15억원 이내
지원조건: 3년 거치 5년 균등분할상환(대출금리 1%), 융자금 1억원 당 장애인 1명을 융자기간(8년) 동안 고용(고용의무인원의 25%는 중증장애인 고용)


시설장비를 지원합니다.

지원용도: 장애인용 작업장비 및 공구, 편의시설, 통근용 승합차 구입비용
지원한도: 사업주 당 3억원 이내
지원조건: 무상지원금 1천만원(중증장애인의 경우, 1,500만원) 당 장애인 1명을 2년간 고용","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",한국장애인고용공단,1588-1519,한국장애인고용공단,http://www.kead.or.kr,9,12,5,6
WLF00000069,양로지원,국가보훈처 복지운영과,"독립유공자와 보상금 지급대상 선순위유족으로서 부양의무자가 없는 65세 이상 남성 또는 60세 이상 여성에게 지원합니다.

배우자가 60세 이상 남성 또는 55세 이상 여성일 경우 동반 입소가능


국가유공자, 518민주유공자, 특수임무유공자와 그 유족(자녀는 제외) 중 부양의무자가 없는 65세 이상 남성 또는 60세 이상 여성 (단, 상이 유공자 본인의 경우 60세 이상 남성 또는 55세 이상 여성)에게 지원합니다.

배우자가 60세 이상 남성 또는 55세 이상 여성일 경우 동반 입소가능


고엽제후유의증환자 중 장애정도판정자 및 참전유공자 중 부양의무자가 없는 65세 이상 남성 또는 60세 이상 여성에게 지원합니다.","


부양의무자가 없는 경우에 선정합니다.
단, 다음의 경우에는 부양의무자가 없는 것으로 인정합니다

부양의무자가 「국가유공자 등 예우 및 지원에 관한 법률」에 의한 장애구분표에 해당하는 심신장애가 있는 경우
부양의무자가 현역병(부사관 및 상근예비역으로 소집된 자, 「병역법」에 의해 사회복무요원으로 소집된 자 및 제 24조, 제25조에 해당하는 자)으로 의무복무 기간 중에 있거나 1년 이상 행방불명인 경우
부양의무자가 「국민기초생활보장법」에 의한 생계, 의료, 주거, 교육급여 대상자 또는 차상위계층인 경우
부양의무자가 해외이주자에 해당하는 경우






","양로지원 대상자가 보훈원(양로시설) 입소 이후 사망 또는 퇴소할 때까지 의식주를 제공합니다.
의료서비스를 지원하고, 사망 시에는 보훈원 부설 공동묘지(창원묘원)에 안장이 가능합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",한국보훈복지의료공단 보훈원,031-250-1521,한국보훈복지의료공단 보훈원,http://town.bohun.or.kr,9,12,5,6
